Reeks,Wedstrijdnr,Datum,Uur,Thuis,Bezoekers,Sporthall,Uitslag,Setstanden,Uitslag reserven,Setstanden reserven
U13 Jongens Niveau 2 Reeks B,U13JN2B-0010,07/09/2019,09:30,VBT MACHELEN B,V.C. ZAVATH ZAVENTEM,"Sporthal Bosveld, Machelen",,,,
U13 Jongens Niveau 2 Reeks B,U13JN2B-0003,28/09/2019,16:00,STERKO KORTENBERG,VBT MACHELEN B,"Gemeentelijke Sporthal, Kortenberg",,,,
U13 Jongens Niveau 2 Reeks B,U13JN2B-0012,05/10/2019,10:00,HZ 93 HOFSTADE-ZEMST,VBT MACHELEN B,"Bloso Ter Heide, Hofstade",,,,
U13 Jongens Niveau 2 Reeks B,U13JN2B-0002,12/10/2019,09:30,VBT MACHELEN B,HZ 93 HOFSTADE-ZEMST,"Sporthal Bosveld, Machelen",,,,
U13 Jongens Niveau 2 Reeks B,U13JN2B-0007,19/10/2019,09:30,VBT MACHELEN B,GRIVOK GRIMBERGEN,"Sporthal Bosveld, Machelen",,,,
U13 Jongens Niveau 2 Reeks B,U13JN2B-0013,09/11/2019,09:30,VBT MACHELEN B,STERKO KORTENBERG,"Sporthal Bosveld, Machelen",,,,
U13 Jongens Niveau 2 Reeks B,U13JN2B-0017,23/11/2019,17:00,GRIVOK GRIMBERGEN,VBT MACHELEN B,"Gem. Sporthal Prinsenbos, Grimbergen",,,,
U13 Jongens Niveau 2 Reeks B,U13JN2B-0020,30/11/2019,14:30,V.C. ZAVATH ZAVENTEM,VBT MACHELEN B,"Gemeentelijke Sporthal, Zaventem",,,,
U11 Jongens 3-3 Niveau 1,U11J 3-3 N1-0001,07/09/2019,14:30,VOLLEY SCHEPDAAL VZW,VBT MACHELEN A,,,,,
U11 Jongens 3-3 Niveau 1,U11J 3-3 N1-0005,28/09/2019,09:30,VBT MACHELEN A,LIZARDS LUBBEEK-LEUVEN,"Sporthal Bosveld, Machelen",,,,
U11 Jongens 3-3 Niveau 1,U11J 3-3 N1-0007,05/10/2019,09:30,VBT MACHELEN A,VCV LEEFDAAL-BERTEM A,"Sporthal Bosveld, Machelen",,,,
U11 Jongens 3-3 Niveau 1,U11J 3-3 N1-0010,13/10/2019,15:30,N.V.V. TIENEN,VBT MACHELEN A,"Sportschuur Houtemveld, Tienen",,,,
U11 Jongens 3-3 Niveau 1,U11J 3-3 N1-0014,19/10/2019,16:30,BDO HAASRODE LEUVEN A,VBT MACHELEN A,Sporthal Heverlee,,,,
U11 Jongens 3-3 Niveau 1,U11J 3-3 N1-0020,26/10/2019,14:00,LIZARDS LUBBEEK-LEUVEN,VBT MACHELEN A,Sporthal Lubbeek,,,,
U11 Jongens 3-3 Niveau 1,U11J 3-3 N1-0016,02/11/2019,09:30,VBT MACHELEN A,VOLLEY SCHEPDAAL VZW,"Sporthal Bosveld, Machelen",,,,
U11 Jongens 3-3 Niveau 1,U11J 3-3 N1-0022,10/11/2019,16:30,VCV LEEFDAAL-BERTEM A,VBT MACHELEN A,"Gemeentelijke Sportzaal, Bertem",,,,
U11 Jongens 3-3 Niveau 1,U11J 3-3 N1-0025,16/11/2019,09:30,VBT MACHELEN A,N.V.V. TIENEN,"Sporthal Bosveld, Machelen",,,,
U11 Jongens 3-3 Niveau 1,U11J 3-3 N1-0029,23/11/2019,09:30,VBT MACHELEN A,BDO HAASRODE LEUVEN A,"Sporthal Bosveld, Machelen",,,,
U11 Jongens 3-3 Niveau 1,U11J 3-3 N1-0035,30/11/2019,09:30,VBT MACHELEN A,LIZARDS LUBBEEK-LEUVEN,"Sporthal Bosveld, Machelen",,,,
U11 Jongens 3-3 Niveau 1,U11J 3-3 N1-0031,04/01/2020,14:30,VOLLEY SCHEPDAAL VZW,VBT MACHELEN A,,,,,
U11 Jongens 3-3 Niveau 1,U11J 3-3 N1-0037,11/01/2020,09:30,VBT MACHELEN A,VCV LEEFDAAL-BERTEM A,"Sporthal Bosveld, Machelen",,,,
U11 Jongens 3-3 Niveau 1,U11J 3-3 N1-0055,18/01/2020,09:30,VBT MACHELEN A,N.V.V. TIENEN,"Sporthal Bosveld, Machelen",,,,
U11 Jongens 3-3 Niveau 1,U11J 3-3 N1-0044,25/01/2020,16:30,BDO HAASRODE LEUVEN A,VBT MACHELEN A,Sporthal Heverlee,,,,
U11 Jongens 3-3 Niveau 1,U11J 3-3 N1-0046,01/02/2020,09:30,VBT MACHELEN A,VOLLEY SCHEPDAAL VZW,"Sporthal Bosveld, Machelen",,,,
U11 Jongens 3-3 Niveau 1,U11J 3-3 N1-0050,08/02/2020,14:00,LIZARDS LUBBEEK-LEUVEN,VBT MACHELEN A,Sporthal Lubbeek,,,,
U11 Jongens 3-3 Niveau 1,U11J 3-3 N1-0052,14/03/2020,13:30,VCV LEEFDAAL-BERTEM A,VBT MACHELEN A,"Gemeentelijke Sportzaal, Leefdaal",,,,
U11 Jongens 3-3 Niveau 1,U11J 3-3 N1-0040,21/03/2020,14:30,N.V.V. TIENEN,VBT MACHELEN A,"Sportschuur Houtemveld, Tienen",,,,
U11 Jongens 3-3 Niveau 1,U11J 3-3 N1-0059,25/04/2020,09:30,VBT MACHELEN A,BDO HAASRODE LEUVEN A,"Sporthal Bosveld, Machelen",,,,
U11 Jongens 2-2 Niveau 1,U11J 2-2 N1-0003,28/09/2019,11:30,VBT MACHELEN B,VCV LEEFDAAL-BERTEM B,,,,,
U11 Jongens 2-2 Niveau 1,U11J 2-2 N1-0006,06/10/2019,09:00,SMASH NEERIJSE,VBT MACHELEN B,Sporthal Ter Dijle,,,,
U11 Jongens 2-2 Niveau 1,U11J 2-2 N1-0031,12/10/2019,09:30,VC ETERNIT KAPELLE O/D BOS,VBT MACHELEN B,"Sporthal Eternit, Kapelle-op-den-Bos",,,,
U11 Jongens 2-2 Niveau 1,U11J 2-2 N1-0015,19/10/2019,11:00,BEVOC BETEKOM,VBT MACHELEN B,"Sporthal De Tumkens, Betekom",,,,
U11 Jongens 2-2 Niveau 1,U11J 2-2 N1-0019,27/10/2019,10:00,KRUIKENBURG TERNAT A,VBT MACHELEN B,Sporthal Kruikenburg,,,,
U11 Jongens 2-2 Niveau 1,U11J 2-2 N1-0018,02/11/2019,11:30,VBT MACHELEN B,VELVOC VELTEM-BEISEM,,,,,
U11 Jongens 2-2 Niveau 1,U11J 2-2 N1-0036,16/11/2019,11:30,VBT MACHELEN B,BEVOC BETEKOM,,,,,
U11 Jongens 2-2 Niveau 1,U11J 2-2 N1-0025,23/11/2019,11:30,VBT MACHELEN B,SMASH NEERIJSE,,,,,
U11Jongens 2-2 Niveau 2 Reeks A,U11J2-2N2A-0014,07/09/2019,14:00,VBT MACHELEN C,BDO HAASRODE LEUVEN B,,,,,
U11Jongens 2-2 Niveau 2 Reeks A,U11J2-2N2A-0009,28/09/2019,14:45,ZUUN VOLLEYBAL CLUB,VBT MACHELEN C,"Wildersportcomplex, Sint-Pieters-Leeuw",,,,
U11Jongens 2-2 Niveau 2 Reeks A,U11J2-2N2A-0006,05/10/2019,14:00,VBT MACHELEN C,KRUIKENBURG TERNAT B,,,,,
U11Jongens 2-2 Niveau 2 Reeks A,U11J2-2N2A-0011,12/10/2019,10:30,KRUIKENBURG TERNAT C,VBT MACHELEN C,Sporthal Kruikenburg,,,,
U11Jongens 2-2 Niveau 2 Reeks A,U11J2-2N2A-0002,20/10/2019,10:00,VOLLEY THOR TERVUREN,VBT MACHELEN C,"Sportcentrum Diependal, Tervuren",,,,
U11Jongens 2-2 Niveau 2 Reeks A,U11J2-2N2A-0021,27/10/2019,12:00,KRUIKENBURG TERNAT B,VBT MACHELEN C,Sporthal Kruikenburg,,,,
U11Jongens 2-2 Niveau 2 Reeks A,U11J2-2N2A-0017,02/11/2019,14:00,VBT MACHELEN C,VOLLEY THOR TERVUREN,,,,,
U11Jongens 2-2 Niveau 2 Reeks A,U11J2-2N2A-0024,16/11/2019,14:00,VBT MACHELEN C,ZUUN VOLLEYBAL CLUB,,,,,
U11Jongens 2-2 Niveau 2 Reeks A,U11J2-2N2A-0026,23/11/2019,14:00,VBT MACHELEN C,KRUIKENBURG TERNAT C,,,,,
U11Jongens 2-2 Niveau 2 Reeks A,U11J2-2N2A-0029,30/11/2019,16:30,BDO HAASRODE LEUVEN B,VBT MACHELEN C,Sporthal Heverlee,,,,
U11 Gemengd 2-2 Niveau 3 Reeks C,U11X2-2N3C-0003,28/09/2019,13:30,SPARTANA STEENOKKERZEEL,VBT MACHELEN,"Gemeentelijke Sporthal, Steenokkerzeel",,,,
U11 Gemengd 2-2 Niveau 3 Reeks C,U11X2-2N3C-0007,12/10/2019,16:00,VBT MACHELEN,VC FENIKS HAACHT B,"Sporthal Bosveld, Machelen",,,,
U11 Gemengd 2-2 Niveau 3 Reeks C,U11X2-2N3C-0010,19/10/2019,11:30,V.C. ZAVATH ZAVENTEM,VBT MACHELEN,"Gemeentelijke Sporthal, Zaventem",,,,
U11 Gemengd 2-2 Niveau 3 Reeks C,U11X2-2N3C-0012,03/11/2019,13:30,HZ 93 HOFSTADE-ZEMST,VBT MACHELEN,"Bloso Ter Heide, Hofstade",,,,
U11 Gemengd 2-2 Niveau 3 Reeks C,U11X2-2N3C-0013,09/11/2019,11:30,VBT MACHELEN,SPARTANA STEENOKKERZEEL,"Sporthal Bosveld, Machelen",,,,
U11 Gemengd 2-2 Niveau 3 Reeks C,U11X2-2N3C-0017,23/11/2019,11:30,VC FENIKS HAACHT B,VBT MACHELEN,"Sportcomplex Den Dijk, Haacht (Wespelaar)",,,,
U11 Gemengd 2-2 Niveau 3 Reeks C,U11X2-2N3C-0020,30/11/2019,11:30,VBT MACHELEN,V.C. ZAVATH ZAVENTEM,"Sporthal Bosveld, Machelen",,,,
U11 Gemengd 2-2 Niveau 3 Reeks C,U11X2-2N3C-0002,07/12/2019,11:30,VBT MACHELEN,HZ 93 HOFSTADE-ZEMST,"Sporthal Bosveld, Machelen",,,,
U17 Meisjes Niveau 2 Reeks C,U17MN2C-0001,08/09/2019,15:30,VC ETERNIT KAPELLE O/D BOS,VBT MACHELEN,"Sporthal Eternit, Kapelle-op-den-Bos",,,,
U17 Meisjes Niveau 2 Reeks C,U17MN2C-0005,28/09/2019,11:30,VC FENIKS HAACHT,VBT MACHELEN,"Sportcomplex Den Dijk, Haacht (Wespelaar)",,,,
U17 Meisjes Niveau 2 Reeks C,U17MN2C-0022,05/10/2019,10:00,HZ 93 HOFSTADE-ZEMST,VBT MACHELEN,"Bloso Ter Heide, Hofstade",,,,
U17 Meisjes Niveau 2 Reeks C,U17MN2C-0010,12/10/2019,17:00,GRIVOK GRIMBERGEN B,VBT MACHELEN,"Gem. Sporthal Prinsenbos, Grimbergen",,,,
U17 Meisjes Niveau 2 Reeks C,U17MN2C-0029,19/10/2019,16:00,VBT MACHELEN,KEVOC KEERBERGEN,"Sporthal Bosveld, Machelen",,,,
U17 Meisjes Niveau 2 Reeks C,U17MN2C-0020,02/11/2019,14:00,VBT MACHELEN,VC FENIKS HAACHT,"Sporthal Bosveld, Machelen",,,,
U17 Meisjes Niveau 2 Reeks C,U17MN2C-0007,09/11/2019,14:00,VBT MACHELEN,HZ 93 HOFSTADE-ZEMST,"Sporthal Bosveld, Machelen",,,,
U17 Meisjes Niveau 2 Reeks C,U17MN2C-0016,16/11/2019,14:00,VBT MACHELEN,VC ETERNIT KAPELLE O/D BOS,"Sporthal Bosveld, Machelen",,,,
U17 Meisjes Niveau 2 Reeks C,U17MN2C-0025,23/11/2019,14:00,VBT MACHELEN,GRIVOK GRIMBERGEN B,"Sporthal Bosveld, Machelen",,,,
U17 Meisjes Niveau 2 Reeks C,U17MN2C-0014,30/11/2019,16:30,KEVOC KEERBERGEN,VBT MACHELEN,"Gemeentelijke Sporthal, Keerbergen",,,,
U15 Meisjes Niveau 1,U15MN1-0003,07/09/2019,15:30,VBT MACHELEN A,VC LENNIK DAMES A,"Sporthal Bosveld, Machelen",,,,
U15 Meisjes Niveau 1,U15MN1-0053,28/09/2019,14:00,VBT MACHELEN A,VOLLEYBALCLUB B.V.S. AARSCHOT A,"Sporthal Bosveld, Machelen",,,,
U15 Meisjes Niveau 1,U15MN1-0012,05/10/2019,11:45,VBT MACHELEN A,VOLLEY SCHEPDAAL VZW A,,,,,
U15 Meisjes Niveau 1,U15MN1-0017,20/10/2019,14:30,VOLANZO LANDEN-ZOUTLEEUW,VBT MACHELEN A,"Stadshal, Landen",,,,
U15 Meisjes Niveau 1,U15MN1-0021,02/11/2019,09:30,VBT MACHELEN A,GOVOK CAMMAERT GOOIK  VZW,"Sporthal Bosveld, Machelen",,,,
U15 Meisjes Niveau 1,U15MN1-0031,09/11/2019,17:30,BDO HAASRODE LEUVEN B,VBT MACHELEN A,Sporthal Heverlee,,,,
U15 Meisjes Niveau 1,U15MN1-0042,16/11/2019,11:45,VBT MACHELEN A,BDO HAASRODE LEUVEN A,,,,,
U15 Meisjes Niveau 1,U15MN1-0039,23/11/2019,11:45,VBT MACHELEN A,LIZARDS LUBBEEK-LEUVEN,,,,,
U15 Meisjes Niveau 1,U15MN1-0048,30/11/2019,11:00,VC LENNIK DAMES A,VBT MACHELEN A,"Gem. Sporthal Jo Baetens, Lennik",,,,
U15 Meisjes Niveau 1,U15MN1-0009,11/01/2020,13:30,VOLLEYBALCLUB B.V.S. AARSCHOT A,VBT MACHELEN A,"Sint-Jozefscollege, Aarschot",,,,
U15 Meisjes Niveau 1,U15MN1-0056,18/01/2020,16:30,VOLLEY SCHEPDAAL VZW A,VBT MACHELEN A,"Sporthal Caerenbergveld, Schepdaal",,,,
U15 Meisjes Niveau 1,U15MN1-0068,26/01/2020,13:00,GOVOK CAMMAERT GOOIK  VZW,VBT MACHELEN A,"Sporthal Koornmolen, Gooik",,,,
U15 Meisjes Niveau 1,U15MN1-0061,01/02/2020,11:45,VBT MACHELEN A,VOLANZO LANDEN-ZOUTLEEUW,,,,,
U15 Meisjes Niveau 1,U15MN1-0029,08/02/2020,16:30,KRUIKENBURG TERNAT,VBT MACHELEN A,Sporthal Kruikenburg,,,,
U15 Meisjes Niveau 1,U15MN1-0075,15/02/2020,11:45,VBT MACHELEN A,KRUIKENBURG TERNAT,,,,,
U15 Meisjes Niveau 1,U15MN1-0079,07/03/2020,11:45,VBT MACHELEN A,BDO HAASRODE LEUVEN B,,,,,
U15 Meisjes Niveau 1,U15MN1-0081,14/03/2020,14:00,LIZARDS LUBBEEK-LEUVEN,VBT MACHELEN A,Sporthal Lubbeek,,,,
U15 Meisjes Niveau 1,U15MN1-0089,25/04/2020,10:30,BDO HAASRODE LEUVEN A,VBT MACHELEN A,Sportcomplex Haasrode,,,,
U15 Meisjes Niveau 2 Reeks E,U15MN2E-0001,08/09/2019,11:30,KREG ROTSELAAR B,VBT MACHELEN B,"Sportoase De Meander, Rotselaar",,,,
U15 Meisjes Niveau 2 Reeks E,U15MN2E-0013,05/10/2019,11:30,STERKO KORTENBERG,VBT MACHELEN B,Sporthal Erps-Kwerps,,,,
U15 Meisjes Niveau 2 Reeks E,U15MN2E-0008,12/10/2019,09:30,VC FENIKS HAACHT,VBT MACHELEN B,"Sportcomplex Den Dijk, Haacht (Wespelaar)",,,,
U15 Meisjes Niveau 2 Reeks E,U15MN2E-0006,19/10/2019,16:30,KEVOC KEERBERGEN,VBT MACHELEN B,"Gemeentelijke Sporthal, Keerbergen",,,,
U15 Meisjes Niveau 2 Reeks E,U15MN2E-0011,02/11/2019,11:45,VBT MACHELEN B,KREG ROTSELAAR B,"Sporthal Bosveld, Machelen",,,,
U15 Meisjes Niveau 2 Reeks E,U15MN2E-0003,09/11/2019,09:30,VBT MACHELEN B,STERKO KORTENBERG,"Sporthal Bosveld, Machelen",,,,
U15 Meisjes Niveau 2 Reeks E,U15MN2E-0016,16/11/2019,12:30,VBT MACHELEN B,KEVOC KEERBERGEN,"Sporthal Bosveld, Machelen",,,,
U15 Meisjes Niveau 2 Reeks E,U15MN2E-0018,23/11/2019,09:30,VBT MACHELEN B,VC FENIKS HAACHT,"Sporthal Bosveld, Machelen",,,,
U13 Meisjes Niveau 1 Reeks B,U13MN1B-0001,08/09/2019,09:30,LIZARDS LUBBEEK-LEUVEN A,VBT MACHELEN A,Sporthal Lubbeek,,,,
U13 Meisjes Niveau 1 Reeks B,U13MN1B-0009,12/10/2019,11:45,VBT MACHELEN A,VOLLEY SCHEPDAAL VZW B,"Sporthal Bosveld, Machelen",,,,
U13 Meisjes Niveau 1 Reeks B,U13MN1B-0021,19/10/2019,11:45,VBT MACHELEN A,GOVOK CAMMAERT GOOIK  VZW B,"Sporthal Bosveld, Machelen",,,,
U13 Meisjes Niveau 1 Reeks B,U13MN1B-0013,02/11/2019,12:30,KRUIKENBURG TERNAT A,VBT MACHELEN A,Sporthal Kruikenburg,,,,
U13 Meisjes Niveau 1 Reeks B,U13MN1B-0014,09/11/2019,09:30,VBT MACHELEN A,BDO HAASRODE LEUVEN B,"Sporthal Bosveld, Machelen",,,,
U13 Meisjes Niveau 1 Reeks B,U13MN1B-0016,16/11/2019,16:00,VBT MACHELEN A,LIZARDS LUBBEEK-LEUVEN A,"Sporthal Bosveld, Machelen",,,,
U13 Meisjes Niveau 1 Reeks B,U13MN1B-0006,30/11/2019,14:30,GOVOK CAMMAERT GOOIK  VZW B,VBT MACHELEN A,"Sporthal Koornmolen, Gooik",,,,
U13 Meisjes Niveau 1 Reeks B,U13MN1B-0024,04/01/2020,14:30,VOLLEY SCHEPDAAL VZW B,VBT MACHELEN A,"Sporthal Caerenbergveld, Schepdaal",,,,
U13 Meisjes Niveau 1 Reeks B,U13MN1B-0029,18/01/2020,14:00,BDO HAASRODE LEUVEN B,VBT MACHELEN A,Sporthal Heverlee,,,,
U13 Meisjes Niveau 1 Reeks B,U13MN1B-0027,25/01/2020,11:45,VBT MACHELEN A,KRUIKENBURG TERNAT A,"Sporthal Bosveld, Machelen",,,,
U13 Meisjes Niveau 2 Reeks E,U13MN2E-0007,08/09/2019,12:30,VC ETERNIT KAPELLE O/D BOS B,VBT MACHELEN B,"Sporthal Eternit, Kapelle-op-den-Bos",,,,
U13 Meisjes Niveau 2 Reeks E,U13MN2E-0004,28/09/2019,11:45,VBT MACHELEN B,VC FENIKS HAACHT A,"Sporthal Bosveld, Machelen",,,,
U13 Meisjes Niveau 2 Reeks E,U13MN2E-0015,05/10/2019,14:00,GRIVOK GRIMBERGEN,VBT MACHELEN B,"Gem. Sporthal Prinsenbos, Grimbergen",,,,
U13 Meisjes Niveau 2 Reeks E,U13MN2E-0001,19/10/2019,17:00,VC KNØDDE MEISE C,VBT MACHELEN B,Sporthal Meise,,,,
U13 Meisjes Niveau 2 Reeks E,U13MN2E-0011,02/11/2019,09:30,VBT MACHELEN B,VC KNØDDE MEISE C,"Sporthal Bosveld, Machelen",,,,
U13 Meisjes Niveau 2 Reeks E,U13MN2E-0014,09/11/2019,09:30,VC FENIKS HAACHT A,VBT MACHELEN B,"Sportcomplex Den Dijk, Haacht (Wespelaar)",,,,
U13 Meisjes Niveau 2 Reeks E,U13MN2E-0005,16/11/2019,11:45,VBT MACHELEN B,GRIVOK GRIMBERGEN,"Sporthal Bosveld, Machelen",,,,
U13 Meisjes Niveau 2 Reeks E,U13MN2E-0017,23/11/2019,11:45,VBT MACHELEN B,VC ETERNIT KAPELLE O/D BOS B,"Sporthal Bosveld, Machelen",,,,
U13 Meisjes Niveau 2 Reeks F,U13MN2F-0001,07/09/2019,11:30,VC FENIKS HAACHT B,VBT MACHELEN C,"Sportcomplex Den Dijk, Haacht (Wespelaar)",,,,
U13 Meisjes Niveau 2 Reeks F,U13MN2F-0013,28/09/2019,10:30,SPARTANA STEENOKKERZEEL,VBT MACHELEN C,"Gemeentelijke Sporthal, Steenokkerzeel",,,,
U13 Meisjes Niveau 2 Reeks F,U13MN2F-0006,05/10/2019,12:30,HZ 93 HOFSTADE-ZEMST,VBT MACHELEN C,"Bloso Ter Heide, Hofstade",,,,
U13 Meisjes Niveau 2 Reeks F,U13MN2F-0008,12/10/2019,14:00,KEVOC KEERBERGEN,VBT MACHELEN C,"Gemeentelijke Sporthal, Keerbergen",,,,
U13 Meisjes Niveau 2 Reeks F,U13MN2F-0018,02/11/2019,11:45,VBT MACHELEN C,KEVOC KEERBERGEN,"Sporthal Bosveld, Machelen",,,,
U13 Meisjes Niveau 2 Reeks F,U13MN2F-0011,16/11/2019,09:30,VBT MACHELEN C,VC FENIKS HAACHT B,,,,,
U13 Meisjes Niveau 2 Reeks F,U13MN2F-0016,23/11/2019,09:30,VBT MACHELEN C,HZ 93 HOFSTADE-ZEMST,,,,,
U13 Meisjes Niveau 2 Reeks F,U13MN2F-0003,30/11/2019,09:30,VBT MACHELEN C,SPARTANA STEENOKKERZEEL,"Sporthal Bosveld, Machelen",,,,
U11 Meisjes 3-3 Niveau 1,U11M 3-3 N1-0003,07/09/2019,16:00,VBT MACHELEN A,N.V.V. TIENEN A,"Sporthal Bosveld, Machelen",,,,
U11 Meisjes 3-3 Niveau 1,U11M 3-3 N1-0018,22/09/2019,16:00,N.V.V. TIENEN A,VBT MACHELEN A,"Sportschuur Houtemveld, Tienen",,,,
U11 Meisjes 3-3 Niveau 1,U11M 3-3 N1-0006,28/09/2019,16:00,VBT MACHELEN A,BDO HAASRODE LEUVEN A,"Sporthal Bosveld, Machelen",,,,
U11 Meisjes 3-3 Niveau 1,U11M 3-3 N1-0007,05/10/2019,10:30,KRUIKENBURG TERNAT A,VBT MACHELEN A,Sporthal Kruikenburg,,,,
U11 Meisjes 3-3 Niveau 1,U11M 3-3 N1-0012,12/10/2019,09:30,VBT MACHELEN A,VC FENIKS HAACHT A,"Sporthal Bosveld, Machelen",,,,
U11 Meisjes 3-3 Niveau 1,U11M 3-3 N1-0015,19/10/2019,16:00,VBT MACHELEN A,GOVOK CAMMAERT GOOIK  VZW A,"Sporthal Bosveld, Machelen",,,,
U11 Meisjes 3-3 Niveau 1,U11M 3-3 N1-0022,02/11/2019,16:00,VBT MACHELEN A,KRUIKENBURG TERNAT A,"Sporthal Bosveld, Machelen",,,,
U11 Meisjes 3-3 Niveau 1,U11M 3-3 N1-0027,09/11/2019,09:30,VC FENIKS HAACHT A,VBT MACHELEN A,"Sportcomplex Den Dijk, Haacht (Wespelaar)",,,,
U11 Meisjes 3-3 Niveau 1,U11M 3-3 N1-0021,16/11/2019,14:00,BDO HAASRODE LEUVEN A,VBT MACHELEN A,Sporthal Heverlee,,,,
U11 Meisjes 3-3 Niveau 1,U11M 3-3 N1-0030,24/11/2019,15:00,GOVOK CAMMAERT GOOIK  VZW A,VBT MACHELEN A,"Sporthal Koornmolen, Gooik",,,,
U11 Meisjes 3-3 Niveau 1,U11M 3-3 N1-0033,30/11/2019,16:00,VBT MACHELEN A,N.V.V. TIENEN A,"Sporthal Bosveld, Machelen",,,,
U11 Meisjes 3-3 Niveau 1,U11M 3-3 N1-0036,04/01/2020,16:00,VBT MACHELEN A,BDO HAASRODE LEUVEN A,"Sporthal Bosveld, Machelen",,,,
U11 Meisjes 3-3 Niveau 1,U11M 3-3 N1-0037,11/01/2020,10:30,KRUIKENBURG TERNAT A,VBT MACHELEN A,Sporthal Kruikenburg,,,,
U11 Meisjes 3-3 Niveau 1,U11M 3-3 N1-0042,18/01/2020,16:00,VBT MACHELEN A,VC FENIKS HAACHT A,"Sporthal Bosveld, Machelen",,,,
U11 Meisjes 3-3 Niveau 1,U11M 3-3 N1-0045,25/01/2020,16:00,VBT MACHELEN A,GOVOK CAMMAERT GOOIK  VZW A,"Sporthal Bosveld, Machelen",,,,
U11 Meisjes 3-3 Niveau 1,U11M 3-3 N1-0048,01/02/2020,13:00,N.V.V. TIENEN A,VBT MACHELEN A,"Sportschuur Houtemveld, Tienen",,,,
U11 Meisjes 3-3 Niveau 1,U11M 3-3 N1-0051,08/02/2020,14:00,BDO HAASRODE LEUVEN A,VBT MACHELEN A,Sporthal Heverlee,,,,
U11 Meisjes 3-3 Niveau 1,U11M 3-3 N1-0052,14/03/2020,16:00,VBT MACHELEN A,KRUIKENBURG TERNAT A,"Sporthal Bosveld, Machelen",,,,
U11 Meisjes 3-3 Niveau 1,U11M 3-3 N1-0057,21/03/2020,14:00,VC FENIKS HAACHT A,VBT MACHELEN A,"Sportcomplex Den Dijk, Haacht (Wespelaar)",,,,
U11 Meisjes 3-3 Niveau 1,U11M 3-3 N1-0060,25/04/2020,12:30,GOVOK CAMMAERT GOOIK  VZW A,VBT MACHELEN A,"Sporthal Koornmolen, Gooik",,,,
U11 Meisjes 2-2 Niveau 1 Reeks B,U11M2-2N1B-0001,08/09/2019,11:30,VOLLEYBALCLUB B.V.S. AARSCHOT A,VBT MACHELEN B,"Sint-Jozefscollege, Aarschot",,,,
U11 Meisjes 2-2 Niveau 1 Reeks B,U11M2-2N1B-0010,29/09/2019,09:30,VC MOLENSTEDE A,VBT MACHELEN B,Sportzaal KTA1,,,,
U11 Meisjes 2-2 Niveau 1 Reeks B,U11M2-2N1B-0005,05/10/2019,16:00,VBT MACHELEN B,VC FENIKS HAACHT B,"Sporthal Bosveld, Machelen",,,,
U11 Meisjes 2-2 Niveau 1 Reeks B,U11M2-2N1B-0007,12/10/2019,11:00,BEVOC BETEKOM A,VBT MACHELEN B,"Ontmoetingscentrum De Tumkens, Betekom",,,,
U11 Meisjes 2-2 Niveau 1 Reeks B,U11M2-2N1B-0014,19/10/2019,14:00,KEVOC KEERBERGEN,VBT MACHELEN B,"Gemeentelijke Sporthal, Keerbergen",,,,
U11 Meisjes 2-2 Niveau 1 Reeks B,U11M2-2N1B-0016,02/11/2019,16:00,VBT MACHELEN B,VOLLEYBALCLUB B.V.S. AARSCHOT A,"Sporthal Bosveld, Machelen",,,,
U11 Meisjes 2-2 Niveau 1 Reeks B,U11M2-2N1B-0020,09/11/2019,11:30,VC FENIKS HAACHT B,VBT MACHELEN B,"Sportcomplex Den Dijk, Haacht (Wespelaar)",,,,
U11 Meisjes 2-2 Niveau 1 Reeks B,U11M2-2N1B-0022,16/11/2019,16:00,VBT MACHELEN B,BEVOC BETEKOM A,"Sporthal Bosveld, Machelen",,,,
U11 Meisjes 2-2 Niveau 1 Reeks B,U11M2-2N1B-0025,23/11/2019,16:00,VBT MACHELEN B,VC MOLENSTEDE A,"Sporthal Bosveld, Machelen",,,,
U11 Meisjes 2-2 Niveau 1 Reeks B,U11M2-2N1B-0029,30/11/2019,16:00,VBT MACHELEN B,KEVOC KEERBERGEN,"Sporthal Bosveld, Machelen",,,,
U11 Meisjes 2-2 Niveau 2 Reeks E,U11M2-2N2E-0002,07/09/2019,16:00,VBT MACHELEN C,VC KNØDDE MEISE A,"Sporthal Bosveld, Machelen",,,,
U11 Meisjes 2-2 Niveau 2 Reeks E,U11M2-2N2E-0015,28/09/2019,16:00,WOLVERTEM SPORTING,VBT MACHELEN C,"Sportschuur, Wolvertem",,,,
U11 Meisjes 2-2 Niveau 2 Reeks E,U11M2-2N2E-0004,05/10/2019,11:30,GRIVOK GRIMBERGEN A,VBT MACHELEN C,"Gem. Sporthal Prinsenbos, Grimbergen",,,,
U11 Meisjes 2-2 Niveau 2 Reeks E,U11M2-2N2E-0010,12/10/2019,14:00,VBT MACHELEN C,DAATMET LIEDEKERKE B,"Sporthal Bosveld, Machelen",,,,
U11 Meisjes 2-2 Niveau 2 Reeks E,U11M2-2N2E-0017,02/11/2019,17:00,VC KNØDDE MEISE A,VBT MACHELEN C,Sporthal Meise,,,,
U11 Meisjes 2-2 Niveau 2 Reeks E,U11M2-2N2E-0019,09/11/2019,14:00,VBT MACHELEN C,GRIVOK GRIMBERGEN A,"Sporthal Bosveld, Machelen",,,,
